CarName_Brand,CarName_Model,CarName_ModelYear,CarName_Engine,CarName_Miles,CarName_gears,CarName_Price,CarName_Region,CarName_Dealer
Volkswagen,T-Roc,2021,Bensin,4525,Manuell,184900,Stockholm,Din Bil / Volkswagen Kista - Begagnade bilar
Volkswagen,T-Roc,2021,Bensin,2535,Manuell,199900,Gävleborg,Din Bil / Volkswagen Sandviken
Volkswagen,Taigo,2023,Bensin,156,Automat,279900,Gävleborg,Din Bil / Volkswagen Sandviken
Volkswagen,Tiguan,2022,Bensin,3700,Automat,299900,Göteborg,Din Bil / Volkswagen Sisjön - Begagnade bilar
Volvo,V90,2022,Diesel,6383,Automat,409800,Västernorrland,Bilbolaget Timrå
Volvo,XC70,2016,Diesel,12158,Automat,249800,Västernorrland,Bilbolaget Timrå
Kia,Sportage,2016,Diesel,17513,Manuell,144000,Kronoberg,Göinge Bil AB
Volkswagen,Tiguan,2021,Bensin,1552,Automat,289900,Skåne,Din Bil / Volkswagen Helsingborg - begagnade bilar
Volvo,V90,2020,Diesel,11141,Automat,339000,Stockholm,Bilia Nacka Volvo
Volvo,V60,2016,Diesel,15821,Automat,202000,Älvsborg,Borås Bil Personbilar AB
Toyota,Aygo,2017,Bensin,8000,Manuell,74899,Örebro,ÖsterBil
Volkswagen,Tiguan,2021,Bensin,2500,Automat,289000,Gävleborg,Din Bil / Volkswagen Hudiksvall
Opel,Corsa,2015,Bensin,15693,Manuell,69900,Norrbotten,"Bilbolaget Nord, Kalix"
Peugeot,308,2018,Bensin,8022,Automat,144900,Göteborg,Allt i Bil AB Bilförsäljning
Volvo,V40,2016,Diesel,7965,Automat,214900,Göteborg,Allt i Bil AB Bilförsäljning
Peugeot,3008,2020,Bensin,6139,Automat,249900,Göteborg,Allt i Bil AB Bilförsäljning
Peugeot,2008,2021,Bensin,5500,Automat,224900,Göteborg,Allt i Bil AB Bilförsäljning
Peugeot,3008,2021,Bensin,4300,Automat,319900,Göteborg,Allt i Bil AB Bilförsäljning
Volkswagen,Touareg,2021,Diesel,7265,Automat,594900,Göteborg,Allt i Bil AB Bilförsäljning
BMW,X3,2020,Diesel,5530,Automat,447900,Göteborg,Allt i Bil AB Bilförsäljning
Peugeot,3008,2022,Bensin,3850,Automat,319900,Göteborg,Allt i Bil AB Bilförsäljning
Audi,A6,2016,Diesel,18325,Automat,199900,Dalarna,JBA Motor AB
Volvo,S60,2017,Diesel,11414,Automat,199800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Polo,2017,Bensin,8627,Manuell,120000,Jönköping,
BMW,520,2016,Diesel,15665,Automat,199000,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Polo,2016,Bensin,7500,Automat,129000,Värmland,Fryksdalens Bil
BMW,M5,2020,Bensin,5400,Automat,979900,Skåne,AutoVision
BMW,M3,2024,Bensin,1750,Automat,1299000,Skåne,AutoVision
Volvo,V90,2018,Bensin,15920,Automat,279900,Skåne,AutoVision
Volvo,V70,2016,Diesel,25800,Automat,135000,Värmland,
Volvo,XC40,2022,Bensin,4988,Automat,319900,Örebro,Tage Rejmes i Örebro Bil AB
Volvo,XC60,2023,Bensin,3177,Automat,499900,Örebro,Tage Rejmes i Örebro Bil AB
Volvo,V60,2014,Diesel,20962,Manuell,129900,Halland,Nika Motors AB
Volvo,V60,2019,Bensin,15800,Automat,299900,Uppsala,BG Motor AB
BMW,118,2019,Bensin,4510,Manuell,198900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
BMW,118,2019,Bensin,7597,Automat,217900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A4,2021,Diesel,10800,Automat,279000,Skaraborg,Toveks Bil
BMW,330,2018,Diesel,10180,Automat,289900,Västerbotten,Niemi Bil Skellefteå
BMW,520,2015,Diesel,12338,Automat,209900,Västerbotten,Niemi Bil Umeå
Audi,S3,2021,Bensin,3733,Automat,449900,Göteborg,Moberg Bil AB - Göteborg
BMW,X3,2021,Diesel,11009,Automat,349900,Stockholm,Din Bil / Volkswagen Smista - Begagnade bilar
BMW,318,2016,Diesel,14100,Automat,159900,Östergötland,Östgöta Bilbolag
Volvo,XC40,2020,Bensin,5315,Automat,279800,Gotland,Bilhuset på Gotland AB
BMW,520,2016,Diesel,22792,Automat,189000,Gävleborg,Svenska Bil & Däck AB
BMW,320,2017,Diesel,13937,Automat,199000,Gävleborg,Svenska Bil & Däck AB
Volvo,XC60,2022,Diesel,9214,Automat,479900,Norrbotten,"Toyota Luleå, Bilinorr"
Volvo,V60,2022,Diesel,5411,Automat,345000,Kronoberg,Liljas Personbilar AB
Audi,Q3,2016,Bensin,11396,Manuell,169900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V90,2017,Bensin,9485,Automat,299700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Touareg,2017,Diesel,12506,Automat,248800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
BMW,330,2018,Diesel,10500,Automat,310000,Västernorrland,
Audi,S5,2017,Bensin,6295,Automat,425000,Älvsborg,
Volkswagen,Arteon,2020,Diesel,4832,Automat,339900,Norrbotten,Niemi Bil AB - Spantgatan
Volkswagen,Tiguan,2018,Diesel,8500,Automat,309900,Gävleborg,Din Bil / Volkswagen Bollnäs
Volkswagen,T-Roc,2022,Diesel,5700,Automat,289900,Gävleborg,Din Bil / Volkswagen Bollnäs
Volkswagen,Sharan,2016,Diesel,10276,Manuell,219900,Dalarna,Din Bil / Volkswagen Avesta
BMW,520,2023,Diesel,800,Automat,873375,Stockholm,Bavaria Kista Begagnade
Volkswagen,Polo,2020,Bensin,11316,Automat,147800,Örebro,Ömsa Bil
Volvo,XC60,2016,Diesel,23709,Automat,178800,Örebro,Ömsa Bil
Volvo,V60,2019,Diesel,20214,Automat,189900,Göteborg,Torslanda Bilförsäljning AB
Volvo,V90,2019,Diesel,17507,Automat,259800,Örebro,Ömsa Bil
Volvo,XC40,2021,Bensin,4119,Automat,299900,Göteborg,Bilia Sisjön Volvo
Volvo,V40,2017,Bensin,11624,Manuell,154900,Göteborg,Bilia Sisjön Volvo
Volvo,XC40,2021,Bensin,4181,Automat,294900,Göteborg,Bilia Sisjön Volvo
Volvo,XC40,2021,Bensin,4819,Manuell,249900,Göteborg,Bilia Sisjön Volvo
Volvo,V90,2017,Diesel,21856,Automat,219800,Örebro,Ömsa Bil
BMW,220,2015,Diesel,8625,Automat,189000,Västerbotten,Bavaria Umeå
BMW,520,2020,Diesel,4562,Automat,350700,Västerbotten,Bavaria Umeå
Audi,RS3,2019,Bensin,6448,Automat,524900,Göteborg,Frantz Bil AB
Volkswagen,Golf,2017,Bensin,7312,Automat,309900,Göteborg,Frantz Bil AB
BMW,330,2018,Bensin,9383,Automat,289900,Göteborg,Frantz Bil AB
Volkswagen,Golf,2016,Bensin,11988,Automat,219900,Östergötland,RF Auto
Audi,A6,2014,Diesel,15498,Automat,169900,Dalarna,Fordonshallen Dalarna AB
Audi,A3,2018,Diesel,21795,Manuell,119900,Uppsala,Haninge Bilpark i Knivsta
BMW,520,2016,Diesel,14202,Automat,234900,Östergötland,RF Auto
Volvo,V70,2015,Diesel,26500,Automat,138900,Norrbotten,GSFörsäljning AB
Volvo,V40,2016,Diesel,19000,Automat,129000,Älvsborg,RZ-Bil
BMW,320,2016,Diesel,15800,Manuell,164900,Göteborg,Bilhandelsgruppen
BMW,118,2016,Bensin,11351,Manuell,149900,Södermanland,
Volkswagen,Passat,2021,Diesel,13490,Automat,209900,Göteborg,Bilhandelsgruppen
Kia,Rio,2020,Bensin,5776,Automat,168900,Halland,Riddermark bil Halmstad
Audi,Q5,2018,Diesel,12200,Automat,314700,Halland,Riddermark bil Halmstad
Toyota,Auris,2016,Bensin,5497,Manuell,158900,Halland,Riddermark bil Halmstad
Volvo,V70,2014,Diesel,13909,Automat,168900,Göteborg,Riddermark Bil - Webblager Väst
BMW,118,2019,Bensin,4883,Manuell,194800,Göteborg,Riddermark Bil - Webblager Väst
Kia,Sorento,2015,Diesel,21965,Automat,168900,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,2008,2016,Bensin,7059,Automat,128800,Södermanland,Riddermark Bil - Webblager
Kia,Cee´d,2020,Bensin,3771,Automat,254800,Södermanland,Riddermark Bil - Webblager
Volvo,V40,2015,Bensin,4498,Automat,229800,Södermanland,Riddermark Bil - Webblager
Audi,A6,2018,Diesel,13627,Automat,229800,Södermanland,Riddermark Bil - Webblager
Volkswagen,Golf,2019,Bensin,9107,Automat,239800,Södermanland,Riddermark Bil - Webblager
Opel,Astra,2015,Bensin,3597,Manuell,129800,Skåne,Riddermark Bil AB Webblager Syd
Kia,Cee´d,2016,Diesel,12454,Manuell,129800,Skåne,Riddermark Bil AB Webblager Syd
Volkswagen,Polo,2016,Bensin,9991,Manuell,109700,Skåne,Riddermark Bil AB Webblager Syd
Peugeot,208,2015,Bensin,6696,Manuell,98700,Skåne,Riddermark Bil AB Webblager Syd
Volkswagen,Golf,2018,Bensin,9898,Automat,329800,Skåne,Riddermark Bil AB Webblager Syd
Kia,Cee´d,2019,Bensin,4472,Automat,238700,Skåne,Riddermark Bil AB Webblager Syd
Audi,Q3,2016,Diesel,11446,Manuell,179800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Polo,2017,Bensin,8364,Manuell,119800,Västerbotten,Riddermark Bil - Webblager Norr
BMW,520,2020,Diesel,8456,Automat,349800,Västerbotten,Riddermark Bil - Webblager Norr
BMW,X3,2017,Diesel,8568,Automat,289800,Västerbotten,Riddermark Bil - Webblager Norr
Audi,A4,2015,Diesel,7948,Manuell,189800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Golf,2015,Bensin,24600,Automat,79800,Örebro,Danielsson Bil AB
Volvo,V90,2018,Diesel,10200,Automat,310000,Uppsala,
Volvo,V90,2020,Diesel,7380,Automat,439900,Stockholm,Transportcenter AB - Arninge - Täby
Peugeot,2008,2014,Bensin,15490,Manuell,67500,Skåne,
BMW,320,2014,Diesel,16500,Automat,159900,Göteborg,Express Bilar GBG AB
Volvo,V90,2019,Diesel,10944,Automat,309700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Golf,2020,Bensin,6890,Automat,228800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A5,2017,Bensin,13820,Manuell,249800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Toyota,Aygo,2019,Bensin,2437,Manuell,114800,Halland,Riddermark bil Halmstad
Audi,Q7,2016,Diesel,19632,Automat,319900,Halland,Riddermark bil Halmstad
Volvo,V40,2017,Bensin,8881,Automat,184400,Skåne,Riddermark Bil AB Webblager Syd
Peugeot,108,2015,Bensin,1531,Manuell,99800,Skåne,Riddermark Bil AB Webblager Syd
BMW,320,2017,Diesel,13028,Automat,239800,Skåne,Riddermark Bil AB Webblager Syd
Kia,Rio,2021,Bensin,2107,Manuell,174800,Skåne,Riddermark Bil AB Webblager Syd
Volvo,S90,2018,Diesel,11234,Automat,249800,Skåne,Riddermark Bil AB Webblager Syd
BMW,X1,2017,Diesel,16213,Automat,194800,Skåne,Riddermark Bil AB Webblager Syd
Audi,A5,2016,Diesel,13565,Automat,194800,Skåne,Riddermark Bil AB Webblager Syd
BMW,120,2017,Diesel,10806,Automat,213800,Skåne,Riddermark Bil AB Webblager Syd
Audi,A4,2017,Diesel,16492,Automat,234800,Skåne,Riddermark Bil AB Webblager Syd
Volkswagen,Golf,2017,Bensin,11467,Automat,184800,Västerbotten,Riddermark Bil - Webblager Norr
Audi,A4,2015,Diesel,9969,Automat,179800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Golf,2015,Bensin,8401,Manuell,134800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Golf,2017,Bensin,12431,Automat,227900,Västerbotten,Riddermark Bil - Webblager Norr
Volvo,XC40,2019,Bensin,15776,Automat,278400,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Polo,2019,Bensin,4243,Manuell,149800,Södermanland,Riddermark Bil - Webblager
Toyota,Aygo,2022,Bensin,1199,Automat,178900,Södermanland,Riddermark Bil - Webblager
Peugeot,108,2014,Bensin,9670,Manuell,75900,Södermanland,Riddermark Bil - Webblager
BMW,120,2019,Diesel,10117,Automat,224800,Södermanland,Riddermark Bil - Webblager
Audi,Q2,2019,Bensin,3216,Automat,234800,Stockholm,Riddermark bil Nacka
Volvo,V40,2017,Diesel,10695,Automat,184900,Stockholm,Riddermark bil Nacka
Volkswagen,Golf,2016,Diesel,15396,Automat,184800,Stockholm,Riddermark bil Nacka
Kia,Sportage,2014,Diesel,17443,Manuell,124800,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,208,2017,Bensin,6714,Manuell,109800,Göteborg,Riddermark Bil - Webblager Väst
BMW,320,2020,Diesel,10246,Automat,298900,Göteborg,Riddermark Bil - Webblager Väst
Audi,Q3,2019,Bensin,5500,Automat,299000,Stockholm,Hoffsten Motor
Volkswagen,Passat,2020,Diesel,11925,Automat,249900,Stockholm,Hoffsten Motor
Volvo,V90,2018,Diesel,26004,Automat,164000,Kronoberg,
Audi,A7,2016,Diesel,11700,Automat,359900,Skåne,Bilin Skåne
Volvo,V60,2020,Diesel,12751,Automat,227000,Skåne,Bilcenter
Volkswagen,Passat,2017,Diesel,8431,Automat,229000,Halland,
Volkswagen,Passat,2015,Diesel,24299,Automat,134900,Skåne,Bilgalaxen AB
Volvo,V60,2016,Diesel,13340,Automat,189000,Skåne,Bilcenter
Volkswagen,Passat,2021,Diesel,11420,Automat,269900,Skåne,Strandhemsbil AB
Volvo,XC60,2017,Diesel,11080,Automat,239900,Skåne,Strandhemsbil AB
Volvo,V60,2016,Diesel,23100,Automat,149900,Södermanland,AD Bil
Audi,A6,2020,Bensin,3369,Automat,348900,Örebro,Riddermark bil Örebro
Volvo,V60,2019,Diesel,9324,Automat,298900,Örebro,Riddermark bil Örebro
Audi,A5,2021,Bensin,3997,Automat,334800,Örebro,Riddermark bil Örebro
BMW,128TI,2021,Bensin,2029,Automat,379800,Örebro,Riddermark bil Örebro
Audi,Q5,2014,Diesel,15848,Automat,179800,Örebro,Riddermark bil Örebro
BMW,X7,2021,Bensin,9287,Automat,898900,Örebro,Riddermark bil Örebro
Opel,Astra,2017,Bensin,8187,Automat,148900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Optima,2015,Diesel,7989,Automat,169700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A5,2018,Bensin,7517,Automat,304900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Cee´d,2019,Bensin,5899,Automat,249700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A6,2018,Diesel,10590,Automat,259000,Göteborg,Fjällbacka Båt och Bil AB
Volkswagen,Tiguan,2018,Diesel,12204,Automat,284800,Västmanland,Riddermark bil Västerås
Volkswagen,Golf,2017,Bensin,9263,Automat,198800,Västmanland,Riddermark bil Västerås
Audi,A6,2020,Diesel,13419,Automat,334400,Västmanland,Riddermark bil Västerås
Volvo,XC60,2014,Diesel,14720,Automat,219800,Västmanland,Riddermark bil Västerås
Volvo,V90,2017,Diesel,11797,Automat,248700,Västmanland,Riddermark bil Västerås
Audi,Q7,2015,Diesel,9122,Automat,309800,Västmanland,Riddermark bil Västerås
Volvo,V90,2019,Diesel,9700,Automat,324900,Jämtland,RCJ Motor AB
Toyota,RAV4,2016,Bensin,13492,Automat,214800,Stockholm,Riddermark bil Nacka
BMW,320,2014,Diesel,6257,Automat,194700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Cee´d,2021,Bensin,3664,Automat,249700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A6,2019,Bensin,12407,Automat,347900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V40,2017,Bensin,12948,Automat,164800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Cee´d,2019,Bensin,6428,Automat,208800,Östergötland,Riddermark Bil - Linköping
Volkswagen,Arteon,2018,Diesel,10930,Automat,284800,Östergötland,Riddermark Bil - Linköping
Audi,A7,2018,Bensin,6431,Automat,338900,Östergötland,Riddermark Bil - Linköping
Audi,A5,2023,Bensin,1315,Automat,398900,Östergötland,Riddermark Bil - Linköping
BMW,X6,2016,Diesel,10747,Automat,379900,Östergötland,Riddermark Bil - Linköping
Audi,A4,2017,Diesel,9500,Automat,199900,Jönköping,Bilfördig i Jönköping AB
Volvo,S60,2015,Bensin,10416,Manuell,164900,Göteborg,Bilia Outlet Hisingen Aröd
BMW,X3,2015,Diesel,8000,Automat,259900,Jönköping,Bilfördig i Jönköping AB
Volvo,V40,2017,Bensin,11150,Manuell,139800,Älvsborg,Kamux Borås
Volkswagen,Passat,2015,Diesel,20100,Automat,129900,Jämtland,RCJ Motor AB
Peugeot,208,2016,Bensin,10879,Manuell,80000,Stockholm,
Volvo,XC60,2021,Diesel,9512,Automat,319900,Skåne,Bilia Outlet Jägersro
Audi,SQ5,2015,Diesel,21900,Automat,230000,Kronoberg,
Audi,Q7,2019,Diesel,12950,Automat,489000,Jönköping,
Volkswagen,Passat,2018,Diesel,21708,Automat,159000,Halland,
Volvo,XC60,2016,Diesel,9956,Automat,229000,Göteborg,
Volvo,V40,2017,Diesel,8600,Automat,204900,Uppsala,
Kia,Optima,2020,Bensin,4420,Automat,269800,Uppsala,
Kia,Soul,2017,Diesel,8520,Automat,159900,Uppsala,
Audi,A5,2019,Bensin,9406,Automat,314700,Uppsala,
Volvo,XC60,2015,Diesel,16903,Manuell,184900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Passat,2018,Diesel,12872,Automat,234700,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,UP!,2016,Bensin,798,Manuell,109900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Passat,2016,Diesel,18214,Automat,167900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Passat,2018,Bensin,7324,Manuell,198900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Touareg,2017,Diesel,11184,Automat,299900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volvo,V90,2022,Diesel,5014,Automat,399900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volvo,S60,2022,Bensin,2178,Automat,408900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Tiguan,2019,Diesel,11081,Automat,337400,Stockholm,"Riddermark Bil, Täby - Arninge"
Opel,Corsa,2018,Bensin,8300,Manuell,99700,Södermanland,CarTime
Volkswagen,Passat,2018,Diesel,16090,Automat,213900,Jämtland,Riddermark Bil Östersund
BMW,X3,2016,Diesel,12598,Automat,238900,Jämtland,Riddermark Bil Östersund
Volvo,V60,2020,Diesel,6581,Automat,357900,Jämtland,Riddermark Bil Östersund
BMW,X5,2014,Diesel,15278,Automat,329800,Jämtland,Riddermark Bil Östersund
Audi,A6,2019,Diesel,9421,Automat,449900,Jämtland,Riddermark Bil Östersund
Audi,Q3,2019,Bensin,5526,Automat,324900,Jämtland,Riddermark Bil Östersund
Volvo,XC60,2016,Diesel,15102,Automat,224800,Jämtland,Riddermark Bil Östersund
Volvo,XC90,2020,Diesel,5186,Automat,589900,Jämtland,Riddermark Bil Östersund
Volkswagen,Tiguan,2019,Diesel,12204,Automat,279900,Stockholm,Stockholms Bilgrupp Sverige AB
Peugeot,2008,2021,Bensin,1057,Automat,257900,Örebro,Riddermark bil Örebro
Volvo,S90,2018,Diesel,8443,Automat,258900,Örebro,Riddermark bil Örebro
Audi,Q5,2020,Bensin,5124,Automat,399800,Örebro,Riddermark bil Örebro
Kia,Picanto,2019,Bensin,6133,Manuell,99900,Skåne,Leading Autocenter
Toyota,Auris,2015,Bensin,5732,Manuell,139900,Skåne,Leading Autocenter
Volvo,XC40,2022,Bensin,4332,Automat,364900,Stockholm,Volvo Car Kungsängen
Volkswagen,Golf,2015,Diesel,16902,Automat,139900,Stockholm,Haninge Fordon AB
Volvo,V70,2015,Bensin,6600,Automat,229000,Stockholm,Onehill Motor AB
Audi,A3,2019,Bensin,8200,Automat,229900,Jönköping,Holmgrens Bil Vetlanda
BMW,530,2015,Diesel,15744,Automat,238900,Västernorrland,Kamux Sundsvall
Volvo,XC70,2016,Diesel,14246,Automat,254900,Jämtland,Riddermark Bil Östersund
Audi,A6,2014,Diesel,10603,Automat,214900,Jämtland,Riddermark Bil Östersund
Volkswagen,Golf,2016,Diesel,15245,Automat,168900,Jämtland,Riddermark Bil Östersund
Audi,Q3,2014,Diesel,8755,Manuell,179900,Jämtland,Riddermark Bil Östersund
Volkswagen,Arteon,2021,Diesel,859,Automat,419800,Jämtland,Riddermark Bil Östersund
Volkswagen,Touareg,2019,Diesel,8500,Automat,489900,Jönköping,Holmgrens Bil Nässjö
BMW,320,2020,Diesel,8300,Automat,365000,Östergötland,
Volvo,V90,2018,Diesel,19763,Manuell,182800,Kalmar,Riddermark bil Kalmar
Kia,Sorento,2017,Diesel,9689,Automat,279800,Kalmar,Riddermark bil Kalmar
Volkswagen,Tiguan,2016,Diesel,17924,Automat,163900,Kalmar,Riddermark bil Kalmar
Volvo,V60,2014,Bensin,10146,Manuell,156800,Kalmar,Riddermark bil Kalmar
Volvo,V90,2017,Diesel,13686,Automat,269700,Kalmar,Riddermark bil Kalmar
Volkswagen,Passat,2020,Diesel,3775,Automat,327900,Kalmar,Riddermark bil Kalmar
Audi,A6,2017,Diesel,14389,Automat,232900,Kalmar,Riddermark bil Kalmar
Volkswagen,Golf,2017,Bensin,12451,Manuell,148800,Kalmar,Riddermark bil Kalmar
Volvo,V60,2020,Diesel,99000,Automat,353000,Gävleborg,
Volvo,V40,2017,Bensin,6017,Manuell,169900,Västerbotten,Niemi Bil Umeå
BMW,320,2017,Diesel,16333,Automat,209900,Västerbotten,Niemi Bil Umeå
Volkswagen,Golf,2021,Bensin,3165,Automat,229000,Västmanland,Möller Bil Sala
Volkswagen,Golf,2021,Bensin,2560,Automat,259000,Uppsala,Möller Bil Enköping
Kia,Cee´d,2014,Bensin,12622,Manuell,129900,Stockholm,Svenska Bilgruppen i Haninge AB
Peugeot,5008,2019,Bensin,9550,Automat,259900,Stockholm,Svenska Bilgruppen i Haninge AB
Peugeot,5008,2017,Bensin,13850,Manuell,169900,Stockholm,Svenska Bilgruppen i Haninge AB
BMW,520,2016,Diesel,13482,Automat,179900,Stockholm,Svenska Bilgruppen i Haninge AB
Kia,Rio,2020,Bensin,3246,Automat,189900,Stockholm,Svenska Bilgruppen i Haninge AB
Volkswagen,Golf,2018,Bensin,12035,Manuell,134900,Stockholm,Svenska Bilgruppen i Haninge AB
Volvo,V70,2015,Diesel,10750,Automat,189900,Stockholm,Svenska Bilgruppen i Haninge AB
Audi,A5,2014,Diesel,14615,Automat,169900,Stockholm,Svenska Bilgruppen i Haninge AB
Volkswagen,T-Roc,2023,Bensin,10,Manuell,259900,Göteborg,Din Bil / Volkswagen Sisjön - Begagnade bilar
Volkswagen,T-Roc,2023,Bensin,10,Manuell,259900,Göteborg,Din Bil / Volkswagen Sisjön - Begagnade bilar
Kia,Picanto,2018,Bensin,5648,Manuell,109900,Uppsala,RA Motor Uppsala
Volvo,V90,2019,Bensin,17186,Automat,210000,Kronoberg,
Volkswagen,Passat,2016,Diesel,14000,Automat,164000,Stockholm,
Volvo,V60,2015,Diesel,16681,Automat,164900,Uppsala,AIM Motors AB
Audi,S4,2017,Bensin,5090,Automat,429900,Uppsala,AIM Motors AB
Volvo,V70,2016,Diesel,9500,Manuell,163000,Dalarna,
Kia,Cee´d,2019,Bensin,7546,Automat,188900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V60,2016,Diesel,12606,Automat,219700,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,XC60,2018,Diesel,14528,Automat,324500,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Peugeot,2008,2020,Bensin,6744,Manuell,184800,Stockholm,Riddermark bil Nacka
Peugeot,2008,2016,Bensin,4363,Manuell,129800,Stockholm,Riddermark bil Nacka
Volvo,V60,2014,Diesel,32200,Automat,99900,Halland,SB bilar AB
Peugeot,508,2019,Diesel,16035,Automat,189800,Västmanland,Riddermark bil Västerås
Volkswagen,Golf,2019,Bensin,14227,Manuell,178900,Västmanland,Riddermark bil Västerås
2016,-,2016,Diesel,18400,Automat,156000,Göteborg,
BMW,520,2022,Diesel,2250,Automat,479800,Östergötland,Holmgrens Bil Norrköping
Volvo,V60,2016,Diesel,12757,Automat,189900,Älvsborg,
Peugeot,2008,2018,Bensin,9500,Manuell,120000,Skåne,
Volkswagen,Golf,2015,Bensin,10620,Automat,154900,Uppsala,RA Motor Uppsala
Opel,Corsa,2016,Bensin,7886,Manuell,94800,Örebro,Riddermark bil Örebro
Audi,A4,2016,Diesel,25840,Automat,134800,Örebro,Riddermark bil Örebro
Volvo,V40,2016,Diesel,17385,Manuell,138900,Örebro,Riddermark bil Örebro
Audi,Q5,2016,Diesel,10781,Automat,229800,Örebro,Riddermark bil Örebro
Volvo,S90,2022,Bensin,1615,Automat,439800,Örebro,Riddermark bil Örebro
Volvo,V90,2017,Diesel,17855,Automat,238900,Västernorrland,Riddermark Bil Sundsvall
Volkswagen,Golf,2016,Diesel,18700,Manuell,104900,Halland,Nita's Bil AB
BMW,X3,2019,Bensin,6914,Automat,344900,Västernorrland,Riddermark Bil Sundsvall
BMW,530,2017,Diesel,6233,Automat,369800,Västernorrland,Riddermark Bil Sundsvall
BMW,320,2019,Bensin,10460,Automat,239800,Östergötland,Riddermark Bil - Linköping
